date,Year,event_id,best_of,system
2019-09-17,2019,4838,3,123412
2019-09-17,2019,4838,3,123412
2019-09-16,2019,4891,3,123412
2019-09-16,2019,4848,3,123412
2019-09-14,2019,4397,3,123412
2019-09-12,2019,4829,3,123412
2019-09-07,2019,4844,3,123412
2019-09-06,2019,4443,3,123421
2019-09-01,2019,4443,3,123421
2019-08-31,2019,4443,3,123421
2019-08-16,2019,4771,3,123412
2019-08-15,2019,4766,3,123412
2019-08-10,2019,4711,3,121234
2019-08-10,2019,4711,3,121234
2019-08-07,2019,4773,3,123412
2019-07-29,2019,4449,3,123421
2019-07-27,2019,4714,3,121234
2019-07-25,2019,4447,3,123421
2019-07-25,2019,4448,3,123421
2019-07-20,2019,4734,3,123412
2019-07-20,2019,4734,3,123412
2019-07-19,2019,4734,3,123412
2019-07-18,2019,4574,3,123412
2019-07-13,2019,4464,3,123412
2019-07-10,2019,4741,3,123412
2019-07-10,2019,4749,3,123412
2019-07-09,2019,4664,3,123412
2019-07-02,2019,4281,3,123412
2019-06-27,2019,4633,3,123412
2019-06-26,2019,4605,3,123412
2019-06-25,2019,4605,3,123412
2019-06-20,2019,4502,3,123412
2019-06-20,2019,4651,3,123412
2019-06-20,2019,4490,3,123412
2019-06-20,2019,4490,3,123412
2019-06-19,2019,4501,3,123412
2019-06-18,2019,4490,3,123412
2019-06-15,2019,4632,3,123412
2019-06-14,2019,4619,3,123412
2019-06-12,2019,4613,3,123412
2019-06-10,2019,4613,3,123412
2019-06-09,2019,4614,3,123412
2019-06-08,2019,4614,3,123412
2019-06-07,2019,4668,3,123412
2019-06-05,2019,4622,3,123412
2019-06-04,2019,4642,3,123412
2019-05-30,2019,4616,1,123412
2019-05-23,2019,4605,3,123412
2019-05-23,2019,4337,3,123412
2019-05-23,2019,4416,3,123412
2019-05-21,2019,4416,3,123412
2019-05-20,2019,4605,3,123412
2019-05-19,2019,4605,3,123412
2019-05-18,2019,4567,3,123412
2019-05-17,2019,4598,3,123412
2019-05-17,2019,4567,3,123412
2019-05-16,2019,4598,3,123412
2019-05-15,2019,4567,3,123412
2019-05-14,2019,4421,3,123412
2019-05-14,2019,4337,3,123412
2019-05-08,2019,4605,3,123412
2019-05-08,2019,4605,3,123412
2019-05-07,2019,4538,3,123412
2019-04-27,2019,4513,3,123412
2019-04-25,2019,4513,3,123412
2019-04-21,2019,4308,3,123412
2019-04-19,2019,3857,3,123412
2019-04-18,2019,4485,3,123412
2019-04-17,2019,4522,3,123412
2019-04-10,2019,4433,3,123412
2019-04-09,2019,4433,3,123412
2019-04-05,2019,4513,3,123412
2020-03-17,2020,5247,3,123412
2020-03-15,2020,5248,3,123412
2020-03-14,2020,5236,3,123412
2020-03-09,2020,5236,3,123412
2020-03-09,2020,5150,1,123412
2020-03-08,2020,5178,3,123412
2020-03-07,2020,5198,3,123412
2020-03-07,2020,5178,3,123412
2020-03-07,2020,5135,3,123412
2020-03-07,2020,5135,3,123412
2020-03-06,2020,5109,3,123412
2020-03-05,2020,5194,3,123412
2020-03-04,2020,5210,3,123412
2020-03-03,2020,5236,3,123412
2020-02-27,2020,5228,3,123412
2020-02-27,2020,4901,3,123412
2020-02-27,2020,4901,3,123412
2020-02-26,2020,4901,3,123412
2020-02-26,2020,4901,3,123412
2020-02-25,2020,4901,3,123412
2020-02-25,2020,4901,3,123412
2020-02-23,2020,5223,3,123412
2020-02-22,2020,5224,3,123412
2020-02-20,2020,5224,3,123412
2020-02-17,2020,5213,3,123412
2020-02-16,2020,5211,3,123412
2020-02-16,2020,5212,3,123412
2020-02-16,2020,5213,3,123412
2020-02-15,2020,5212,3,123412
2020-02-15,2020,5212,3,123412
2020-02-14,2020,5211,3,123412
2020-02-14,2020,5138,3,123412
2020-02-14,2020,5211,3,123412
2020-02-14,2020,5211,3,123412
2020-02-14,2020,5211,3,123412
2020-02-14,2020,5211,3,123412
2020-02-07,2020,5138,3,123412
2020-02-04,2020,5147,3,123412
2020-02-01,2020,5147,3,123412
2020-02-01,2020,5138,3,123412
