date,Year,event_id,best_of,system
2020-02-01,2020,5147,3,123412
2020-01-29,2020,4945,3,123412
2020-01-28,2020,5169,3,123412
2020-01-26,2020,5179,3,123412
2020-01-26,2020,5169,3,123412
2020-01-25,2020,4868,3,123412
2020-01-24,2020,5165,3,123412
2020-01-23,2020,5179,3,123412
2020-01-22,2020,5165,3,123412
2020-01-18,2020,5160,3,123412
2020-01-15,2020,5169,3,123412
2020-01-14,2020,5166,3,123412
2020-01-13,2020,5165,3,123412
2020-01-12,2020,5078,3,123412
2020-01-12,2020,5165,3,123412
2020-01-11,2020,5156,3,123412
2020-01-11,2020,5156,3,123412
2020-01-11,2020,5158,3,123412
2020-01-10,2020,5110,3,123412
2020-01-09,2020,5110,3,123412
2020-01-09,2020,5110,3,123412
2020-01-07,2020,4999,3,123412
2020-01-04,2020,5148,3,123412
2019-12-29,2019,5139,3,123412
2019-12-28,2019,5145,3,123412
2019-12-28,2019,5139,3,123412
2019-12-28,2019,5141,3,123412
2019-12-27,2019,5141,3,123412
2019-12-27,2019,5141,3,123412
2019-12-26,2019,5141,3,123412
2019-12-26,2019,5139,3,123412
2019-12-22,2019,5139,3,123412
2019-12-21,2019,5097,3,123412
2019-12-19,2019,4979,3,123412
2019-12-19,2019,4979,3,123412
2019-12-18,2019,5019,3,123412
2019-12-16,2019,5023,3,123412
2019-12-16,2019,5019,3,123412
2019-12-15,2019,5120,3,123412
2019-12-15,2019,5023,3,123412
2019-12-15,2019,5023,3,123412
2019-12-14,2019,5100,3,123412
2019-12-14,2019,5093,3,123412
2019-12-12,2019,5100,3,123412
2019-12-12,2019,4945,3,123412
2019-12-12,2019,4889,3,123412
2019-12-11,2019,5091,3,123412
2019-12-11,2019,5089,3,123412
2019-12-11,2019,5101,3,123412
2019-12-10,2019,5101,3,123412
2019-12-10,2019,5098,3,123412
2019-12-09,2019,5098,3,123412
2019-12-08,2019,5089,3,123412
2019-12-08,2019,5052,3,123412
2019-12-08,2019,5092,3,123412
2019-12-08,2019,5055,3,123412
2019-12-08,2019,4945,3,123412
2019-12-08,2019,5090,3,123412
2019-12-07,2019,5055,3,123412
2019-12-07,2019,5052,3,123412
2019-12-07,2019,5052,3,123412
2019-12-07,2019,5055,3,123412
2019-12-06,2019,5030,3,123412
2019-12-06,2019,4492,3,123412
2019-12-05,2019,4697,3,123412
2019-12-05,2019,4492,3,123412
2019-12-05,2019,5052,3,123412
2019-12-04,2019,5030,3,123412
2019-12-04,2019,4697,3,123412
2019-12-02,2019,4945,3,123412
2019-12-02,2019,5031,3,123412
2019-12-02,2019,5031,3,123412
2019-12-02,2019,5055,3,123412
2019-11-29,2019,4926,3,123412
2019-11-29,2019,5019,3,123412
2019-11-28,2019,5052,3,123412
2019-11-28,2019,5031,3,123412
2019-11-27,2019,5022,3,123412
2019-11-27,2019,5030,3,123412
2019-11-27,2019,4945,3,123412
2019-11-26,2019,5055,3,123412
2019-11-26,2019,5031,3,123412
2019-11-26,2019,5055,3,123412
2019-11-25,2019,5030,3,123412
2019-11-25,2019,5038,3,123412
2019-11-25,2019,5019,3,123412
2019-11-25,2019,5052,3,123412
2019-11-25,2019,4492,3,123412
2019-11-24,2019,5046,3,123412
2019-11-23,2019,5030,3,123412
2019-11-23,2019,5019,3,123412
2019-11-23,2019,5019,3,123412
2019-11-23,2019,4981,3,123412
2019-11-23,2019,4977,3,123412
2019-11-22,2019,4945,3,123412
2019-11-21,2019,5019,3,123412
2019-11-21,2019,5019,3,123412
2019-11-20,2019,5030,3,123412
2019-11-20,2019,5043,3,123412
2019-11-19,2019,5044,3,123412
2019-11-19,2019,5019,3,123412
2019-11-18,2019,4492,3,123412
2019-11-17,2019,4694,3,123412
2019-11-17,2019,4699,3,123421
2019-11-17,2019,4312,3,123412
2019-11-17,2019,4312,3,123412
2019-11-17,2019,5013,3,123412
2019-11-16,2019,4694,3,123412
2019-11-16,2019,5013,3,123412
2019-11-16,2019,4312,3,123412
2019-11-16,2019,4312,3,123412
2019-11-16,2019,5028,3,123412
2019-11-15,2019,4681,3,123421
2019-11-15,2019,4681,3,123421
2019-11-15,2019,4694,3,123412
2019-11-14,2019,5019,3,123412
2019-11-13,2019,5022,3,123412
2019-11-13,2019,4736,3,123412
2019-11-12,2019,4945,3,123412
2019-11-12,2019,5022,3,123412
2019-11-12,2019,5022,3,123412
2019-11-11,2019,4736,3,123412
2019-11-10,2019,4737,3,123412
2019-11-09,2019,4737,3,123412
2019-11-09,2019,4737,3,123412
2019-11-09,2019,5018,3,123412
2019-11-09,2019,4737,3,123412
2019-11-09,2019,5018,3,123412
2019-11-08,2019,4837,3,123412
2019-11-08,2019,4837,3,123412
2019-11-08,2019,4945,3,123412
2019-11-07,2019,4738,3,123412
2019-11-07,2019,4837,3,123412
2019-11-07,2019,4992,3,123412
2019-11-07,2019,5010,3,123412
2019-11-06,2019,4945,3,123412
2019-11-06,2019,4492,3,123412
2019-11-05,2019,4945,3,123412
2019-11-04,2019,4945,3,123412
2019-11-03,2019,4950,3,123412
2019-11-02,2019,4836,2,121234
2019-11-02,2019,4836,2,121234
2019-11-02,2019,4836,2,121234
2019-11-02,2019,4702,3,123412
2019-11-01,2019,4984,3,123412
2019-11-01,2019,4836,2,121234
2019-11-01,2019,4836,2,121234
2019-11-01,2019,4940,3,123412
2019-11-01,2019,4826,3,123412
2019-11-01,2019,4836,2,121234
2019-11-01,2019,4984,3,123412
2019-10-31,2019,4826,3,123412
2019-10-30,2019,4925,3,123412
2019-10-30,2019,4980,3,123412
2019-10-30,2019,4826,3,123412
2019-10-26,2019,4982,3,123412
2019-10-26,2019,4783,3,123412
2019-10-26,2019,4932,3,123412
2019-10-25,2019,4944,3,123412
2019-10-25,2019,4982,3,123412
2019-10-24,2019,4951,3,123412
2019-10-24,2019,4492,3,123412
2019-10-24,2019,4924,3,123412
2019-10-23,2019,4944,3,123412
2019-10-23,2019,4920,3,123412
2019-10-22,2019,4492,3,123412
2019-10-22,2019,4951,3,123412
2019-10-22,2019,4924,3,123412
2019-10-21,2019,4932,3,123412
2019-10-21,2019,4924,3,123412
2019-10-20,2019,4698,3,123412
2019-10-20,2019,4093,3,123412
2019-10-20,2019,4962,3,123421
2019-10-20,2019,4974,3,123412
2019-10-19,2019,4698,3,123412
2019-10-19,2019,4975,3,123421
2019-10-18,2019,4972,3,123412
2019-10-18,2019,4943,3,123412
2019-10-17,2019,4694,3,123412
2019-10-16,2019,4699,3,123421
2019-10-14,2019,4492,3,123412
2019-10-14,2019,4923,3,123412
2019-10-14,2019,4699,3,123421
2019-10-13,2019,4698,3,123421
2019-10-13,2019,4961,3,123412
2019-10-13,2019,4966,3,123412
2019-10-12,2019,4694,3,123412
2019-10-12,2019,4961,3,123412
2019-10-12,2019,4862,3,123412
2019-10-11,2019,4699,3,123421
2019-10-11,2019,4739,3,123412
2019-10-11,2019,4940,3,123412
2019-10-10,2019,4698,3,123421
2019-10-10,2019,4770,3,123412
2019-10-10,2019,4492,3,123412
2019-10-09,2019,4862,3,123412
2019-10-09,2019,4699,3,123421
2019-10-08,2019,4699,3,123421
2019-10-08,2019,4492,3,123412
2019-10-06,2019,4957,3,123412
2019-10-06,2019,4957,3,123412
2019-10-06,2019,4806,3,123412
2019-10-06,2019,4940,3,123412
2019-10-05,2019,4806,3,123412
2019-10-05,2019,4553,3,123412
2019-10-04,2019,4862,3,123412
2019-10-04,2019,4940,3,123412
2019-10-04,2019,4931,3,123412
2019-10-03,2019,4770,3,123412
2019-10-03,2019,4931,3,123412
2019-10-01,2019,4553,3,123412
2019-10-01,2019,4922,3,123412
2019-09-30,2019,4922,3,123412
2019-09-30,2019,4862,3,123412
2019-09-30,2019,4917,3,123412
2019-09-29,2019,4931,3,123412
2019-09-28,2019,4930,3,123412
2019-09-28,2019,4597,3,123412
2019-09-28,2019,4931,3,123412
2019-09-28,2019,4927,3,123412
2019-09-27,2019,4597,3,123412
2019-09-26,2019,4826,3,123412
2019-09-26,2019,4930,3,123412
2019-09-26,2019,4931,3,123412
2019-09-26,2019,4826,3,123412
2019-09-26,2019,4597,3,123412
2019-09-25,2019,4916,3,123412
2019-09-24,2019,4907,3,123412
2019-09-24,2019,4862,3,123412
2019-09-23,2019,4909,3,123412
2019-09-22,2019,4897,3,123412
2019-09-22,2019,4906,3,123412
2019-09-22,2019,4898,3,123412
2019-09-22,2019,4826,3,123412
2019-09-22,2019,4909,3,123412
2019-09-22,2019,4913,3,123412
2019-09-21,2019,4826,3,123412
2019-09-20,2019,4838,3,123412
2019-09-20,2019,4832,3,123412
2019-09-18,2019,4832,3,123412
2019-09-18,2019,4826,3,123412
2019-09-18,2019,4826,3,123412
2019-09-18,2019,4838,3,123412
2019-09-16,2019,4884,3,123412
2019-09-16,2019,4862,3,123412
2019-09-16,2019,4891,3,123412
2019-09-15,2019,4873,3,123412
2019-09-14,2019,4805,3,123412
2019-09-14,2019,4829,3,123412
2019-09-14,2019,4885,3,123412
2019-09-13,2019,4888,3,123412
2019-09-13,2019,4829,3,123412
2019-09-13,2019,4829,3,123412
2019-09-13,2019,4862,3,123412
2019-09-13,2019,4885,3,123412
2019-09-12,2019,4829,3,123412
2019-09-12,2019,4829,3,123412
2019-09-12,2019,4829,3,123412
2019-09-12,2019,4848,3,123412
2019-09-11,2019,4848,3,123412
2019-09-11,2019,4822,3,123412
2019-09-11,2019,4848,3,123412
2019-09-10,2019,4509,3,123412
2019-09-07,2019,4851,3,123412
2019-09-04,2019,4862,3,123412
2019-09-02,2019,4860,3,123412
2019-09-01,2019,4791,3,123412
2019-08-30,2019,4443,3,123421
2019-08-25,2019,4825,3,123412
2019-08-25,2019,4819,3,123412
2019-08-20,2019,4760,3,123412
2019-08-20,2019,4741,3,123412
2019-08-18,2019,4809,3,123412
2019-08-18,2019,4823,3,123412
2019-08-17,2019,4762,3,123412
2019-08-17,2019,4811,3,123412
2019-08-16,2019,4781,3,123412
2019-08-16,2019,4760,3,123412
2019-08-16,2019,4810,3,123412
2019-08-15,2019,4741,3,123412
2019-08-15,2019,4808,3,123412
2019-08-15,2019,4810,3,123412
2019-08-15,2019,4810,3,123412
2019-08-14,2019,4741,3,123412
2019-08-13,2019,4741,3,123412
2019-08-11,2019,4700,3,123412
2019-08-11,2019,4700,3,123412
2019-08-10,2019,4700,3,123412
2019-08-10,2019,4719,3,123412
2019-08-08,2019,4760,3,123412
2019-08-07,2019,4773,3,123412
2019-08-07,2019,4773,3,123412
2019-08-06,2019,4741,3,123412
2019-08-03,2019,4707,3,121234
2019-08-02,2019,4743,3,123412
2019-07-31,2019,4760,3,123412
2019-07-29,2019,4449,3,123421
2019-07-25,2019,4447,3,123421
2019-07-21,2019,4735,3,123412
2019-07-21,2019,4734,3,123412
2019-07-21,2019,4759,3,123412
2019-07-20,2019,4446,3,123421
2019-07-20,2019,4734,3,123412
2019-07-19,2019,4731,3,123412
2019-07-19,2019,4749,3,123412
2019-07-18,2019,4446,3,123421
2019-07-18,2019,4446,3,123421
2019-07-18,2019,4445,3,123421
2019-07-17,2019,4445,3,123421
2019-07-17,2019,4732,3,123412
2019-07-16,2019,4605,3,123412
2019-07-16,2019,4731,3,123412
2019-07-15,2019,4500,3,123412
2019-07-14,2019,4464,3,123412
2019-07-14,2019,4504,3,123412
2019-07-13,2019,4464,3,123412
2019-07-13,2019,4504,3,123412
2019-07-13,2019,4464,3,123412
2019-07-11,2019,4741,3,123412
2019-07-11,2019,4605,3,123412
2019-07-11,2019,4605,3,123412
2019-07-11,2019,4733,3,123412
2019-07-09,2019,4664,3,123412
2019-07-08,2019,4731,3,123412
2019-07-06,2019,4744,3,123412
2019-07-06,2019,4744,3,123412
2019-07-04,2019,4281,3,123412
2019-07-03,2019,4281,3,123412
2019-07-02,2019,4281,3,123412
2019-07-01,2019,4623,3,123412
2019-06-30,2019,4684,3,123412
2019-06-30,2019,4705,3,123412
2019-06-27,2019,4667,3,123412
2019-06-26,2019,4643,3,123412
2019-06-26,2019,4643,3,123412
2019-06-25,2019,4633,3,123412
2019-06-23,2019,4559,3,123412
2019-06-22,2019,4659,3,123412
2019-06-21,2019,4501,3,123412
2019-06-19,2019,4490,3,123412
2019-06-19,2019,4651,3,123412
2019-06-16,2019,4643,3,123412
2019-06-16,2019,4645,3,123412
2019-06-16,2019,4310,3,123412
2019-06-16,2019,4557,3,123412
2019-06-15,2019,4671,3,123412
2019-06-14,2019,4619,3,123412
2019-06-14,2019,4642,3,123412
2019-06-14,2019,4619,3,123412
2019-06-13,2019,4619,3,123412
2019-06-13,2019,4463,3,123412
2019-06-13,2019,4619,3,123412
2019-06-12,2019,4503,3,123412
2019-06-11,2019,4613,3,123412
2019-06-11,2019,4613,3,123412
2019-06-11,2019,4613,3,123412
2019-06-11,2019,4613,3,123412
2019-06-11,2019,4643,3,123412
2019-06-10,2019,4613,3,123412
2019-06-10,2019,4613,3,123412
2019-06-10,2019,4614,3,123412
2019-06-09,2019,4614,3,123412
2019-06-08,2019,4614,3,123412
2019-06-08,2019,4668,3,123412
2019-06-07,2019,4655,3,123412
2019-06-07,2019,4652,3,123412
2019-06-06,2019,4580,3,123412
2019-06-06,2019,4411,3,123412
2019-06-05,2019,4622,3,123412
2019-06-05,2019,4618,3,123412
2019-06-05,2019,4622,3,123412
2019-06-05,2019,4622,3,123412
2019-06-04,2019,4648,3,123412
2019-06-04,2019,4643,3,123412
2019-06-03,2019,4463,3,123412
2019-06-03,2019,4578,3,123412
2019-06-02,2019,4578,3,123412
2019-06-02,2019,4463,3,123412
2019-06-01,2019,4578,3,123412
2019-06-01,2019,4578,3,123412
2019-06-01,2019,4646,3,123412
2019-06-01,2019,4177,3,123412
2019-05-30,2019,4177,3,123412
2019-05-29,2019,4177,3,123412
2019-05-28,2019,4606,3,123412
2019-05-27,2019,4566,3,123412
2019-05-27,2019,4605,3,123412
2019-05-27,2019,4576,3,123412
2019-05-26,2019,4605,3,123412
2019-05-26,2019,4554,3,123412
2019-05-26,2019,4635,3,123412
2019-05-25,2019,4631,3,123412
2019-05-25,2019,4554,3,123412
2019-05-22,2019,4579,3,123412
2019-05-22,2019,4337,3,123412
2019-05-22,2019,4422,3,123412
2019-05-21,2019,4605,3,123412
2019-05-21,2019,4416,3,123412
2019-05-20,2019,4562,3,123412
2019-05-20,2019,4605,3,123412
2019-05-19,2019,4309,3,123412
2019-05-19,2019,4567,3,123412
2019-05-18,2019,4309,3,123412
2019-05-17,2019,4338,3,123412
2019-05-17,2019,4567,3,123412
2019-05-16,2019,4605,3,123412
2019-05-16,2019,4567,3,123412
2019-05-16,2019,4337,3,123412
2019-05-15,2019,4338,3,123412
2019-05-15,2019,4415,3,123412
2019-05-14,2019,4598,3,123412
2019-05-14,2019,4421,3,123412
2019-05-14,2019,4598,3,123412
2019-05-13,2019,4415,3,123412
2019-05-12,2019,4521,3,123412
2019-05-11,2019,4549,3,123412
2019-05-11,2019,4538,3,123412
2019-05-11,2019,4549,3,123412
2019-05-11,2019,4328,3,123412
2019-05-10,2019,4523,3,123412
2019-05-10,2019,4549,3,123412
2019-05-09,2019,4548,3,123412
2019-05-06,2019,4562,3,123412
2019-05-05,2019,4599,3,123412
2019-05-04,2019,4599,3,123412
2019-05-04,2019,4511,3,123412
2019-05-02,2019,4236,3,123412
2019-05-02,2019,4236,3,123412
2019-05-01,2019,4236,3,123412
2019-05-01,2019,4569,3,123412
2019-04-30,2019,4236,3,123412
2019-04-30,2019,4569,3,123412
2019-04-29,2019,4513,3,123412
2019-04-28,2019,4513,3,123412
2019-04-26,2019,4513,3,123412
2019-04-25,2019,4337,3,123412
2019-04-25,2019,4414,3,123412
2019-04-25,2019,4414,3,123412
2019-04-24,2019,4338,3,123412
2019-04-24,2019,4484,3,123412
2019-04-23,2019,4513,3,123412
2019-04-21,2019,4337,3,123412
2019-04-20,2019,4308,3,123412
2019-04-20,2019,3857,3,123412
2019-04-20,2019,4337,3,123412
2019-04-20,2019,3857,3,123412
2019-04-19,2019,3857,3,123412
2019-04-19,2019,4337,3,123412
2019-04-18,2019,4484,3,123412
2019-04-18,2019,4485,3,123412
2019-04-18,2019,4485,3,123412
2019-04-18,2019,4513,3,123412
2019-04-17,2019,4338,3,123412
2019-04-16,2019,4495,3,123412
2019-04-16,2019,4525,3,123412
2019-04-16,2019,4551,3,123412
2019-04-16,2019,4337,3,123412
2019-04-15,2019,4545,3,123412
2019-04-14,2019,4484,3,123412
2019-04-14,2019,4534,3,123412
2019-04-14,2019,4520,3,123412
2019-04-13,2019,4317,3,123412
2019-04-13,2019,4317,3,123412
2019-04-12,2019,4495,3,123412
2019-04-12,2019,4495,3,123412
2019-04-12,2019,4368,3,123412
2019-04-11,2019,4495,3,123412
2019-04-11,2019,4433,3,123412
2019-04-10,2019,4513,3,123412
2019-04-10,2019,4496,3,123412
2019-04-10,2019,4433,3,123412
2019-04-09,2019,4433,3,123412
2019-04-09,2019,4513,3,123412
2019-04-07,2019,4530,3,123412
2019-04-07,2019,4530,3,123412
2019-04-07,2019,4530,3,123412
2019-04-04,2019,4380,3,123412
2019-04-04,2019,4497,3,123412
2019-04-03,2019,4494,3,123412
2019-04-02,2019,4380,3,123412
2019-04-02,2019,4513,3,123412
2019-03-31,2019,4240,3,123412
2019-03-31,2019,4458,3,123412
2019-03-30,2019,4240,3,123412
2019-03-30,2019,4498,3,123412
2019-03-29,2019,4498,3,123412
2019-03-28,2019,4497,3,123412
2019-03-26,2019,4494,3,123412
2019-03-25,2019,4287,3,123412
2019-03-24,2019,4289,3,123412
2019-03-23,2019,4362,3,123412
2019-03-23,2019,4470,3,123412
2019-03-23,2019,4359,3,123412
2019-03-23,2019,4476,3,123412
2019-03-22,2019,4469,3,123412
2019-03-22,2019,4365,3,123412
2019-03-22,2019,4359,3,123412
2019-03-19,2019,4380,3,123412
2019-03-19,2019,4479,3,123412
2019-03-18,2019,4413,3,123412
2019-03-18,2019,4413,3,123412
2019-03-17,2019,4452,3,123412
2019-03-16,2019,4452,3,123412
2019-03-14,2019,4423,3,123412
2019-03-14,2019,4418,3,123412
2019-03-13,2019,4418,3,123412
2019-03-12,2019,4418,3,123412
2019-03-11,2019,4418,3,123412
2019-03-10,2019,4459,3,123412
2019-03-08,2019,4424,3,123412
2019-03-07,2019,4424,3,123412
2019-03-07,2019,4424,3,123412
2019-03-07,2019,4424,3,123412
2019-03-06,2019,4424,3,123412
2019-03-06,2019,4424,3,123412
2019-03-06,2019,4424,3,123412
2019-03-06,2019,4434,3,123412
2019-03-05,2019,4423,3,123412
2019-03-05,2019,4423,3,123412
2019-03-02,2019,4371,3,123412
2019-02-28,2019,4373,1,123412
2019-02-21,2019,3883,3,123421
2019-02-19,2019,4407,3,123412
2019-02-17,2019,3884,3,123421
2019-02-16,2019,4417,3,123412
2019-02-14,2019,3884,3,123421
2019-02-12,2019,4407,3,123412
2019-02-09,2019,4394,3,123412
2019-02-07,2019,4346,3,123412
2019-02-07,2019,4353,3,123412
2019-02-06,2019,4394,3,123412
2019-02-05,2019,4395,3,123412
2019-02-05,2019,4405,3,123412
2019-02-05,2019,4388,3,123412
2019-02-03,2019,4376,3,123412
2019-02-03,2019,4349,3,123412
2019-02-03,2019,4346,3,123412
2019-02-03,2019,4352,3,123412
2019-02-01,2019,4349,3,123412
2019-02-01,2019,4376,3,123412
2019-02-01,2019,4349,3,123412
2019-01-31,2019,4351,3,123412
2019-01-30,2019,4394,3,123412
2019-01-29,2019,4348,3,123412
2019-01-27,2019,4378,3,123412
2019-01-26,2019,4341,3,123412
2019-01-24,2019,4207,3,123421
2019-01-20,2019,4206,3,123421
2019-01-18,2019,4208,3,123421
2018-12-28,2018,4339,3,123412
2018-12-28,2018,4283,3,123412
2018-12-27,2018,4283,3,123412
2018-12-22,2018,4340,3,123412
2018-12-20,2018,4339,3,123412
2018-12-19,2018,4291,3,123412
2018-12-17,2018,4331,3,123412
2018-12-17,2018,4243,2,121234
2018-12-17,2018,4291,3,123412
2018-12-16,2018,4291,3,123412
2018-12-15,2018,4291,3,123412
2018-12-14,2018,4235,3,123412
2018-12-13,2018,4224,3,123412
2018-12-13,2018,4125,3,123412
2018-12-13,2018,4291,3,123412
2018-12-13,2018,4135,3,123412
2018-12-12,2018,4125,3,123412
2018-12-12,2018,4135,3,123412
2018-12-10,2018,4221,3,123412
2018-12-09,2018,4265,3,123412
2018-12-09,2018,4257,3,123412
2018-12-09,2018,4257,3,123412
2018-12-09,2018,4257,3,123412
2018-12-06,2018,3376,3,123412
2018-12-06,2018,4260,3,123412
2018-12-06,2018,4260,3,123412
2018-12-06,2018,4261,3,123412
2018-12-06,2018,4297,3,123412
2018-12-05,2018,4224,3,123412
2018-12-05,2018,3376,3,123412
2018-12-05,2018,4258,3,123412
2018-12-02,2018,3430,3,123412
2018-12-01,2018,3430,3,123412
2018-12-01,2018,3430,3,123412
2018-12-01,2018,3430,3,123412
2018-11-30,2018,4081,3,123412
2018-11-29,2018,3977,3,123412
2018-11-26,2018,4276,3,121234
2018-11-25,2018,4262,3,123412
2018-11-24,2018,4083,3,123412
2018-11-24,2018,4083,3,123412
2018-11-23,2018,4183,3,123412
2018-11-22,2018,4265,3,123412
2018-11-21,2018,4189,3,123412
2018-11-21,2018,4192,3,123412
2018-11-20,2018,4254,3,123412
2018-11-17,2018,4130,3,123412
2018-11-17,2018,4130,3,123412
2018-11-17,2018,3429,3,123412
2018-11-17,2018,4130,3,123412
2018-11-16,2018,4198,3,123412
2018-11-14,2018,4237,3,123412
2018-11-14,2018,4238,3,123412
2018-11-11,2018,4123,3,123421
2018-11-10,2018,4055,3,123421
2018-11-08,2018,4172,3,123412
2018-11-08,2018,3954,3,123412
2018-11-05,2018,3977,3,123412
2018-11-05,2018,4117,3,123412
2018-11-04,2018,4162,3,123412
2018-11-03,2018,4214,3,123421
2018-11-03,2018,4216,3,123412
2018-11-03,2018,4117,3,123412
2018-11-03,2018,4162,3,123412
2018-11-02,2018,4162,3,123412
2018-11-02,2018,4162,3,123412
2018-11-02,2018,4204,3,123412
2018-11-01,2018,4155,3,123412
2018-10-30,2018,4041,3,123412
2018-10-28,2018,4174,3,123412
2018-10-25,2018,4193,3,123412
2018-10-24,2018,3985,3,123412
2018-10-23,2018,4121,3,123421
2018-10-22,2018,4102,3,123412
2018-10-21,2018,4045,3,123412
2018-10-20,2018,3879,3,123421
2018-10-19,2018,4178,3,123412
2018-10-19,2018,4046,3,123412
2018-10-18,2018,4052,3,123421
2018-10-14,2018,3951,3,123412
2018-10-13,2018,3951,3,123412
2018-10-11,2018,3875,3,123412
2018-10-07,2018,4058,3,123412
2018-10-06,2018,4103,3,123412
2018-10-05,2018,4103,3,123412
2018-10-04,2018,4046,3,123412
2018-10-03,2018,4109,3,123412
2018-10-02,2018,4074,3,123412
2018-10-02,2018,4073,3,123412
2018-10-01,2018,4095,3,123412
2018-09-30,2018,4046,3,123412
2018-09-29,2018,3873,3,123412
2018-09-29,2018,3703,3,123412
2018-09-28,2018,4045,3,123412
2018-09-28,2018,3703,3,123412
2018-09-27,2018,4091,3,123412
2018-09-27,2018,4051,3,123412
2018-09-26,2018,3703,3,123412
2018-09-25,2018,4046,3,123412
2018-09-24,2018,3946,3,123412
2018-09-23,2018,3564,3,123421
2018-09-22,2018,3564,3,123421
2018-09-18,2018,4019,3,123412
2018-09-17,2018,4045,3,123412
2018-09-15,2018,3895,3,123421
2018-09-12,2018,3946,3,123421
2018-09-11,2018,4045,3,123412
2018-09-09,2018,3905,3,123412
2018-09-08,2018,3473,3,123412
2018-09-08,2018,3473,3,123412
2018-09-03,2018,4015,3,123412
2018-09-03,2018,4010,3,123412
2018-09-03,2018,3898,3,123412
2018-09-03,2018,3955,3,123412
2018-09-01,2018,3389,3,123412
2018-08-31,2018,3389,3,123412
2018-08-30,2018,3389,3,123412
2018-08-29,2018,3968,3,123412
2018-08-26,2018,4005,3,123412
2018-08-25,2018,3943,3,123412
2018-08-25,2018,3974,3,123412
2018-08-25,2018,3953,3,123412
2018-08-24,2018,3974,3,123412
2018-08-24,2018,3603,3,123412
2018-08-24,2018,3974,3,123412
2018-08-23,2018,3978,3,123412
2018-08-23,2018,3972,3,123412
2018-08-23,2018,3974,3,123412
2018-08-23,2018,3960,3,123412
2018-08-22,2018,3946,3,123412
2018-08-22,2018,3960,3,123412
2018-08-21,2018,3978,3,123412
2018-08-20,2018,3771,3,123412
2018-08-18,2018,3937,3,123412
2018-08-18,2018,3959,3,123412
2018-08-16,2018,3959,3,123412
2018-08-14,2018,3753,3,123412
2018-08-13,2018,3937,3,123412
2018-08-12,2018,3947,3,121234
2018-08-11,2018,3700,3,124312
2018-08-10,2018,3941,3,123412
2018-08-09,2018,3687,3,123412
2018-08-09,2018,3941,3,123412
2018-08-08,2018,3940,3,123412
2018-08-05,2018,3786,3,123412
2018-08-05,2018,3786,3,123412
2018-08-04,2018,3786,3,123412
2018-08-03,2018,3938,3,123412
2018-08-02,2018,3901,3,123412
2018-08-01,2018,3893,3,123412
2018-07-31,2018,3893,3,123412
2018-07-31,2018,3893,3,123412
2018-07-29,2018,3892,3,123412
2018-07-29,2018,3910,3,124321
2018-07-28,2018,3842,3,123412
2018-07-28,2018,3515,3,123421
2018-07-26,2018,3892,3,123412
2018-07-26,2018,3910,3,123412
2018-07-25,2018,3688,3,123412
2018-07-23,2018,3515,3,123421
2018-07-21,2018,3761,3,123412
2018-07-21,2018,3761,3,123412
2018-07-18,2018,3760,3,123412
2018-07-15,2018,3887,3,123412
2018-07-11,2018,3860,3,123412
2018-07-10,2018,3759,3,123412
2018-07-10,2018,3758,3,123412
2018-07-09,2018,3824,3,123412
2018-07-07,2018,3742,3,123412
